lr-Adam,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER,test/loss,test/CER,test/IER,test/DER,test/SER
,6599,0.5014776587486267,54,,,,,,,,,,,,,,
,6599,,54,0.8160758018493652,22.795745849609375,5.981391429901123,1.9273371696472168,14.887018203735352,,,,,,,,,
,6599,,54,,,,,,16.193981170654297,5.779725551605225,1.7529352903366089,8.661319732666016,,,,,
0.0007662500222194103,6600,,,,,,,,,,,,,,,,
,6649,0.5362124443054199,55,,,,,,,,,,,,,,
,6699,0.510640561580658,55,,,,,,,,,,,,,,
,6719,,55,0.8722144961357117,23.39388656616211,5.981391429901123,1.6614975929260254,15.750996589660645,,,,,,,,,
,6719,,55,,,,,,15.77294921875,5.754771709442139,1.7901897430419922,8.227987289428711,,,,,
0.00075669318906425,6720,,,,,,,,,,,,,,,,
,6749,0.5442988872528076,56,,,,,,,,,,,,,,
,6799,0.5320489406585693,56,,,,,,,,,,,,,,
,6839,,56,0.863696277141571,23.01727867126465,5.405405521392822,2.1267168521881104,15.485157012939453,,,,,,,,,
,6839,,56,,,,,,15.47947883605957,5.7407612800598145,1.8077114820480347,7.931005954742432,,,,,
0.0007470073549231411,6840,,,,,,,,,,,,,,,,
,6849,0.4841478168964386,57,,,,,,,,,,,,,,
,6899,0.5747969150543213,57,,,,,,,,,,,,,,
,6949,0.4312315285205841,57,,,,,,,,,,,,,,
,6959,,57,0.8598153591156006,23.371732711791992,6.978289604187012,1.373504638671875,15.019937515258789,,,,,,,,,
,6959,,57,,,,,,14.761662483215332,5.583860874176025,1.638353705406189,7.539448261260986,,,,,
0.0007371973969052627,6960,,,,,,,,,,,,,,,,
,6999,0.4071025550365448,58,,,,,,,,,,,,,,
,7049,0.5958250761032104,58,,,,,,,,,,,,,,
,7079,,58,0.8849402666091919,23.548959732055664,5.139565944671631,2.0381035804748535,16.37129020690918,,,,,,,,,
,7079,,58,,,,,,14.13459587097168,5.278177738189697,1.7122864723205566,7.144131183624268,,,,,
0.0007272682546199035,7080,,,,,,,,,,,,,,,,
,7099,0.33931154012680054,59,,,,,,,,,,,,,,
,7149,0.47167813777923584,59,,,,,,,,,,,,,,
,7199,0.4615156352519989,59,,,,,,,,,,,,,,
,7199,,59,0.916126549243927,23.26096534729004,6.313690662384033,1.7279574871063232,15.219317436218262,,,,,,,,,
,7199,,59,,,,,,13.695574760437012,5.214673042297363,1.7005865573883057,6.7803144454956055,,,,,
0.0007172249276892202,7200,,,,,,,,,,,,,,,,
,7249,0.41007620096206665,60,,,,,,,,,,,,,,
,7299,0.4271656274795532,60,,,,,,,,,,,,,,
,7319,,60,0.8862148523330688,21.9317684173584,4.408506870269775,2.259636640548706,15.26362419128418,,,,,,,,,
,7319,,60,,,,,,12.941370010375977,5.087042331695557,1.5574532747268677,6.296874046325684,,,,,
0.0007070724732307769,7320,,,,,,,,,,,,,,,,
,7349,0.5216095447540283,61,,,,,,,,,,,,,,
,7399,0.5326894521713257,61,,,,,,,,,,,,,,
,7439,,61,0.9041771292686462,23.01727867126465,5.250332355499268,2.0381035804748535,15.728843688964844,,,,,,,,,
,7439,,61,,,,,,12.258224487304688,4.978784561157227,1.5401995182037354,5.739240646362305,,,,,
0.0006968160033111347,7440,,,,,,,,,,,,,,,,
,7449,0.45651137828826904,62,,,,,,,,,,,,,,
,7499,0.49565210938453674,62,,,,,,,,,,,,,,
,7549,0.5091758966445923,62,,,,,,,,,,,,,,
