lr-Adam,step,train/loss,epoch,val/loss,val/CER,val/IER,val/DER,val/SER,train/CER,train/IER,train/DER,train/SER,test/loss,test/CER,test/IER,test/DER,test/SER
,2039,,16,,,,,,65.0951156616211,55.0119743347168,0.10324037075042725,9.979902267456055,,,,,
0.0009938503261272714,2040,,,,,,,,,,,,,,,,
,2049,1.583488941192627,17,,,,,,,,,,,,,,
,2099,1.3164280652999878,17,,,,,,,,,,,,,,
,2149,1.3511446714401245,17,,,,,,,,,,,,,,
,2159,,17,1.2515382766723633,39.67656326293945,19.672130584716797,1.4399645328521729,18.56446647644043,,,,,,,,,
,2159,,17,,,,,,53.634918212890625,37.11858367919922,0.48484012484550476,16.031494140625,,,,,
0.0009919728295050155,2160,,,,,,,,,,,,,,,,
,2199,1.4163118600845337,18,,,,,,,,,,,,,,
,2249,1.4084535837173462,18,,,,,,,,,,,,,,
,2279,,18,1.186984896659851,37.59415054321289,17.922019958496094,1.2184315919876099,18.453699111938477,,,,,,,,,
,2279,,18,,,,,,43.21752166748047,22.735610961914062,1.1034026145935059,19.378507614135742,,,,,
0.0009898478615124062,2280,,,,,,,,,,,,,,,,
,2299,1.207843542098999,19,,,,,,,,,,,,,,
,2349,1.2092515230178833,19,,,,,,,,,,,,,,
,2399,1.3098924160003662,19,,,,,,,,,,,,,,
,2399,,19,1.1096566915512085,32.941959381103516,11.984935760498047,1.7722641229629517,19.18475914001465,,,,,,,,,
,2399,,19,,,,,,39.85714340209961,19.11263656616211,1.3214285373687744,19.423076629638672,,,,,
0.000987476492134821,2400,,,,,,,,,,,,,,,,
,2449,1.3863085508346558,20,,,,,,,,,,,,,,
,2499,1.1890848875045776,20,,,,,,,,,,,,,,
,2519,,20,1.0897783041000366,35.46743392944336,16.614974975585938,0.8861320614814758,17.966327667236328,,,,,,,,,
,2519,,20,,,,,,36.86811065673828,16.119131088256836,1.5359418392181396,19.213035583496094,,,,,
0.0009848599154281552,2520,,,,,,,,,,,,,,,,
,2549,1.1914947032928467,21,,,,,,,,,,,,,,
,2599,1.1230170726776123,21,,,,,,,,,,,,,,
,2639,,21,1.0483359098434448,32.12228775024414,11.143110275268555,1.2627381086349487,19.71643829345703,,,,,,,,,
